slug,ticker,title,url,publish_date,publish_time
abbvie,ABBV,AbbVie to Host Full-Year and Fourth-Quarter 2025 Earnings Conference Call,https://investors.abbvie.com/news-releases/news-release-details/abbvie-host-full-year-and-fourth-quarter-2025-earnings,2026-01-07,
apollo,APO,Apollo Backs $5.4 Billion Valor and xAI Data Center Compute Infrastructure Transaction with $3.5 Billion Capital Solution,https://ir.apollo.com/news-events/press-releases/detail/599/apollo-backs-5-4-billion-valor-and-xai-data-center-compute,2026-01-07,8:00am EST
costco,COST,Costco Wholesale Corporation Reports December Sales Results,https://investor.costco.com/news/news-details/2026/Costco-Wholesale-Corporation-Reports-December-Sales-Results/default.aspx,2026-01-07,
ibm,IBM,IBM-NRF Study: Brands and Retailers Navigate a New Reality as AI Shapes Consumer Decisions Before Shopping Begins,https://newsroom.ibm.com/2026-01-07-ibm-nrf-study-brands-and-retailers-navigate-a-new-reality-as-ai-shapes-consumer-decisions-before-shopping-begins,2026-01-07,
