slug,ticker,title,url,publish_date,publish_time
cdw,CDW,CDW Authorizes $1 Billion Share Repurchase Program Increase,https://investor.cdw.com/news/news-details/2026/CDW-Authorizes-1-Billion-Share-Repurchase-Program-Increase/default.aspx,2026-05-13,
fedex-freight,FDXF,FedEx Board of Directors Approves Spin-off of FedEx Freight,https://ir.fedexfreight.com/news-events/press-releases/detail/182/fedex-board-of-directors-approves-spin-off-of-fedex-freight,2026-05-13,9:47 am EDT
