slug,ticker,title,url,publish_date,publish_time
global-payments,GPN,Global Payments Expands Partnership with Lightspeed DMS to Power Embedded Payments for Dealerships,https://investors.globalpayments.com/news-events/press-releases/detail/507/global-payments-expands-partnership-with-lightspeed-dms-to,2026-05-08,8:30am EDT
marriott-international,MAR,Marriott International Declares an Increase in Quarterly Cash Dividend,https://marriott.gcs-web.com/news-releases/news-release-details/marriott-international-declares-increase-quarterly-cash-6,2026-05-08,
