slug,ticker,title,url,publish_date,publish_time
apollo,APO,"Apollo Selects Austin for Strategic Hub for Talent, Innovation and Long-Term Growth",https://ir.apollo.com/news-events/press-releases/detail/638/apollo-selects-austin-for-strategic-hub-for-talent,2026-08-03,9:15am EDT
apollo,APO,Apollo Funds Acquire Maverick Water Group,https://ir.apollo.com/news-events/press-releases/detail/639/apollo-funds-acquire-maverick-water-group,2026-08-03,5:00pm EDT
cme,CME,CME Group to Expand Retail Access to Four Leading Benchmarks with E-nano Equity Index Futures Launch on August 24,https://www.cmegroup.com/content/cmegroup/en/media-room/press-releases/2026/8/03/cme_group_to_expandretailaccesstofourleadingbenchmarkswithe-nano.html,2026-08-03,
danaher,DHR,Danaher Appoints Julie Sawyer Montgomery as President and Chief Executive Officer,https://investors.danaher.com/2026-08-03-Danaher-Appoints-Julie-Sawyer-Montgomery-as-President-and-Chief-Executive-Officer,2026-08-03,
marriott-international,MAR,Marriott International Reports Second Quarter 2026 Results,https://marriott.gcs-web.com/news-releases/news-release-details/marriott-international-reports-second-quarter-2026-results,2026-08-03,
workday,WDAY,"Workday to Announce Fiscal 2027 Second Quarter Financial Results on August 27, 2026",https://investor.workday.com/news-and-events/press-releases/news-details/2026/Workday-to-Announce-Fiscal-2027-Second-Quarter-Financial-Results-on-August-27-2026/default.aspx,2026-08-03,
