slug,ticker,title,url,publish_date,publish_time
chipotle,CMG,"53 YEARS. 53 REAL INGREDIENTS: CHIPOTLE TO GIVE AWAY 53,000 FREE BURRITOS FOR THE MEN'S PROFESSIONAL BASKETBALL CHAMPIONSHIP SERIES","https://ir.chipotle.com/2026-06-03-53-YEARS-53-REAL-INGREDIENTS-CHIPOTLE-TO-GIVE-AWAY-53,000-FREE-BURRITOS-FOR-THE-MENS-PROFESSIONAL-BASKETBALL-CHAMPIONSHIP-SERIES",2026-06-03,
costco,COST,Costco Wholesale Corporation Reports May Sales Results,https://investor.costco.com/news/news-details/2026/Costco-Wholesale-Corporation-Reports-May-Sales-Results/default.aspx,2026-06-03,
ibm,IBM,"IBM Launches Global AI Builders Challenge With IBM Bob for University Students, Expanding Availability of IBM Bob to 20,000 Post-Secondary Institutions Worldwide","https://newsroom.ibm.com/2026-06-03-ibm-launches-global-ai-builders-challenge-with-ibm-bob-for-university-students,-expanding-availability-of-ibm-bob-to-20,000-post-secondary-institutions-worldwide",2026-06-03,
