slug,ticker,title,url,publish_date,publish_time
cme,CME,CME Group Announces Launch of 24/7 Cryptocurrency Futures and Options Trading,https://www.cmegroup.com/content/cmegroup/en/media-room/press-releases/2026/6/01/cme_group_announceslaunchof247cryptocurrencyfuturesandoptionstra.html,2026-06-01,
coke,KO,"The Coca-Cola Company Exploring Potential Public Listing in India for Hindustan Coca-Cola Holdings Pvt. Ltd., Parent Company of its Largest Bottler in India",https://investors.coca-colacompany.com/news-events/press-releases/detail/1161/the-coca-cola-company-exploring-potential-public-listing-in-india-for-hindustan-coca-cola-holdings-pvt-ltd-parent-company-of-its-largest-bottler-in-india,2026-06-01,7:00 pm EDT
fedex,FDX,FedEx Completes Spin-Off of FedEx Freight,https://newsroom.fedex.com/newsroom/global-english/fedex-completes-spin-off-of-fedex-freight,2026-06-01,05:30 AM
fedex-freight,FDXF,FedEx Freight Completes Spin-Off and Begins Trading on the New York Stock Exchange,https://ir.fedexfreight.com/news-events/press-releases/detail/183/fedex-freight-completes-spin-off-and-begins-trading-on-the-new-york-stock-exchange,2026-06-01,6:30 am EDT
super-micro,SMCI,"Supermicro Introduces DCBBS Blueprints for NVIDIA Vera Rubin NVL72 and NVIDIA HGX™ Rubin NVL8, Built to Scale from 5MW to 1GW as an End-to-End Total Solution",https://ir.supermicro.com/news/news-details/2026/Supermicro-Introduces-DCBBS-Blueprints-for-NVIDIA-Vera-Rubin-NVL72-and-NVIDIA-HGX-Rubin-NVL8-Built-to-Scale-from-5MW-to-1GW-as-an-End-to-End-Total-Solution/default.aspx,2026-06-01,
travelers,TRV,Travelers Identifies Most Common Wedding Insurance Claims of 2025,https://investor.travelers.com/newsroom/press-releases/news-details/2026/Travelers-Identifies-Most-Common-Wedding-Insurance-Claims-of-2025/default.aspx,2026-06-01,
